sentence,sentiment
"berhenti tangisi dia yg telah pergi, karena itu hanya berarti kamu satu langkah lebih dekat dengan dia yg tepat.",1
Buat apalah susah cari kesana kesini sudah didepan mata? ? Kamulah Takdirku by Raffi Ahmad & Nagita Slavina ? https://path.com/p/xRE8V ,1
"""Tanpa adanya dukungan dari Fans, aku nggak mungkin jadi seperti sekarang"" - Raffi Ahmad",1
Enggak usah bingung-bingung lagi kalo mau cari tempat untuk gathering dari kantor atau gathering? http://instagram.com/p/zW3_0VKV69/ ,1
"Penyaluran Beasiswa untuk 38 anak yatim dan dhuafa di Jayapura Wilayah Abepura, bantu biaya sekolah sang juara. ",1
"jgn pernah bohong ke ortu, jgn bolos sekolah, jgn pernah melakukan yg tidak baik hanya untuk bs ktmu @bastiansteel jdi bstarz yg manis ya?",1
Siang jumat berkah ?? ? Kamulah Takdirku by Raffi Ahmad & Nagita Slavina ? https://path.com/p/3bxVnP ,1
"tempat bersih, rapi, nyaman, sesuai harga lah pokoknya, cuman WiFi di atas gak ada jd mau WiFian harus ke bawah, overall good👌",1
"kamar bersih, ac dingin, tv berfungsi. tapi pintu kamar mandi tidak bisa dikunci. resepsionis kurang ramah toiletries hanya diberi 1 untuk 3 hari padahal harusnya tiap hari dapat.",1
Malam mingguan di kantor doong.. #antimainstream (with Dita and Agung at Office 8) ? https://path.com/p/2c6Nfp ,1
KamuLahh takdirkuh ?? ? Kamulah Takdirku by Raffi Ahmad & Nagita Slavina (with alfian) ? https://path.com/p/368pNp ,1
"Ciee RT @fani980629: KODE! ""@ShareFakta_Kpop: Donghae mengupload foto Baju bertuliskan ""I Luv My Shirt"", yg ... http://m.tmi.me/1eZy4U ",1
"Charles Honoris, Putra Pengusaha Luntungan Honoris Lolos dari ""Dapil Neraka"" http://bit.ly/1tQXbUl  pic.twitter... http://bit.ly/1AXKvOr ",1
"beyond expectation, tanpa menggunakan kupon diskon pun properti ini sangat worth it, kamar sangat bersih dan rapih, luas, lengkap, sampai kompor elektrik pun tersedia di kamar, cocok untuk long stay, suasana sangat nyaman, tenang, pelayanan sangat baik, hanya duct pembuangan di kamar mandi kotor sekali banyak bekas residu sabun dan rambut.",1
Hari ini ada promo diskon 25% untuk makan di restoran Collage Hotel Pullman! http://ow.ly/JCkw9 ,1
"Solusi Mmbuat Baju 1pcs Dgn Gambar Sesuka Hati, Bawa Desain/Gambar Yg Diinginkan-Kami Wujudkan Jd Baju Impian  t",1
Dapatkan diskon 15% untuk makan di Sushi Groove! http://ow.ly/JFoI4 ,1
"Lokasinya sangat bagus, breakfast tidak banyak pilihan tapi rasanya masih enak. Kamarnya cukup luas, hanya saja WiFi tidak bisa dipakai di kamar, Hanya di restoran. Kolam renang kecil banget, bangunan sudah butuh renovasi tapi cukup bersih.",1
"Karena yang terbaik tak akan ke mana-mana. Pergi pun, kembalinya ke tempat seperti awal berangkat.",1
Selesai kerja tuh enaknya nongkrong di cafe kantor ? @ Praktek Dokter Hewan Bersama drh Cucu Kartini? http://instagram.com/p/zXSpYIsrKB/ ,1
Syahrini Janji Akan Datang Jika Kembali Dipanggil Mabes Polri http://goo.gl/fb/dzCHoi ,1
"Tuhkan kata ""abang"" afgan juga ?semoga tuhan membalas semua yg terjadi kepadaku suatu saat? ? Sadis by Afgan ? https://path.com/p/3H9UkB ",1
Bidang Perempuan Golkar Makassar Dibekali Ilmu Keprotokoleran - Fajar http://goo.gl/fb/TTqNF7 ,1
Satnite nonton Konser Dari Hati Afgan beuuuhhh ????? ? Knock Me Out by Afgan ? https://path.com/p/3NGuhR ,1
Sejak Kuliah Syahrini Mulai Investasi Berlian  via @detikhot http://tinyurl.com/ndk3dht ,1
Golkar NTB Siap Terima Keputusan Mahkamah Partai http://republika.co.id/r/nkbjb8 ,1
Mamseee..... ??? Bumil..... ????? Itu perutnya udh mulai keliatan... ??????? Bidadarinya Raffi Ahmad... ???   Nagita Slavina and Raffi Ahmad,1
"Yoi @Raffiah_SMG17 Duhh, Candidnya tampan Sekali @RaffiAhmadLagi ",1
"TH 4 hari lagi, jadi harus sabar.. Zzzzz (at Green Auto Car - Salon Mobil) [pic] ? https://path.com/p/4otgRC ",1
Peran Sekolah Bisa Bantu Turunkan Angka Penyakit Gigi http://republika.co.id/r/nkbvez ,1
"Perbuatan baik apa yang sudah kamu lakukan pekan ini? ? nyuciin baju orangtua,ngambilin buku bu hani ke kantor d... http://ask.fm/a/bn8pbojn ",1
Hanya kau dan aku yang tahu Arti cinta yang tlah kita punya *eakk=))?? ? Untukmu Aku Bertahan by Afgan ? https://path.com/p/464y1W ,1
Di kantor Google terdapat ruang musik dan karaoke yang disediakan secara gratis untuk karyawannya. ,1
Kerreeennn!! ?? Seharusnya nonton d konser langsung yah! ? ? Sadis by Afgan ? https://path.com/p/3U39Kt ,1
Blazer yang dipadukan dengan celana putih ternyata cocok buat ke kantor nih :D ,1
"Hingga suatu hari, segala keyakinannya terjawab. Ia ditawari untuk sekolah oleh Kedubes Arab Saudi tanpa dipungut biaya sepeserpun.",1
"Cuma dengan 25ribu HP kalian bisa jadi sekece ini. Yuk order garskinnya, gambarnya juga bisa request lhooo ",1
"dikirimin booklet dari insya Allah calon sekolah :""",1
"Baju labuh, tudung labuh. Handsock, stokin.   ""Alimnya. Wuihh."" Kalau namanya wanita muslim,  pakaian itulah yang kena dipakai. Wajib.",1
"Lagu balonku ada , mengajarkan kita untuk menggenggam lebih erat apa yang masih ada, bukan menangisi yang telah pergi.",1
"Bagus , nyaman dan bersih. Kalau bisa utk saluran chanel tv nya ditambah lagi biar bisa nnton siaran tv yg lainnya. hanya itu saja sih selebihnya good lah",1
Tq abang sebab belanja baju jenama ni! Omg tak sangkaaa ,1
"Nikmati kebersamaan dengan orang yg kamu sayangi, karena kamu tidak pernah tahu kapan dia akan pergi.",1
"Handuk baju multifungsi untuk mengeringkan badan, jg bisa dijadikan pakaian santai,dll . Klik http://ow.ly/JF3Rn ",1
FOTO: Pejabat UMNO Kunjungi Golkar: Mempererat hubungan politik sekaligus menimba ilmu Partai Golkar. http://bit.ly/1ATTyjb  #Kabari,1
Baju-baju yang dipakai oleh Britney Spears dalam video klip 'Baby One More Time' masing-masing harganya tidak lebih dari Rp 150 ribu.,1
"Solusi Mmbuat Baju 1pcs Dgn Gambar Sesuka Hati, Bawa Desain/Gambar Yg Diinginkan-Kami Wujudkan Jd Baju Impian  s",1
"Punya kendaraan apa aja? ? Ada mobil, ada motor vespa, ada sepeda, dan ada motor honda http://ask.fm/a/bo03keji ",1
"Menjelang UN perbanyak pemahaman pelajaran dgn rajin sekolah & banyakin soal latihan. Berdoa, minta restu ortu & yg penting no pacaran ^_^",1
"Tolak HAMAS, Langkah Pemerintah Dipuji PDIP http://bit.ly/1KwhWtq  Pembunuh Chris ""American Sniper"" Kyle pura-p... http://bit.ly/19LMf0Z ",1
Demokrat niai keputusan presiden beri kepastian http://ow.ly/2USpru ,1
"Sekolah di SD Zhan Lin Cina, sengaja pasang palang besi di meja siswa demi cegah rabun jauh. ",1
Tips Sehat Makan Fast Food Dengan Cara Sehat #JktHealth http://ow.ly/JFHo2 ,1
Ada promo paket untuk makan berdua di Bakmi GM! http://ow.ly/IosSG ,1
Saya suka video @YouTube http://youtu.be/xKcW3LfBi_A?a  Afgan - Betapa Aku Cinta Padamu (Lyric),1
Ada promo paket untuk makan berdua di Bakmi GM! http://ow.ly/JFsaU ,1
[Nasional] Diskon - Kaos Pria Terbaru Keren dan Stylish! Rp 170.000 Beli 2 Gratis 1 http://gpon.co/xr1f2  ,1
kalo ga jodoh yaa sekeras apapun mencoba tetep gabisa tapi kalo jodoh pasti? ? Jodoh Pasti Bertemu by Afgan ? https://path.com/p/1cFMTO ,1
Ini baju yg di pake pas HandShake td. Cantikkan ???? ,1
"[Korpora] Perkuat Solusi Keamanan, HP Akuisisi Voltage http://owl.li/JvmSh ",1
SBY Ingin Demokrat Kembali Berjaya di Jawa Timur - Republika Online http://goo.gl/fb/C9dRSx  #Trenggalek,1
Hey my dear? ? Kamu Yang Ku Tunggu (with Afgan) by Rossa ? https://path.com/p/24g8Eh ,1
Bekerjalah dengan kualitas Untuk mengundang Rezeki Yang Berkualitas Pula Baju disponsori oleh @MosClot ,1
Demokrat siap bekerjasama dengan PAN: Partai Demokrat mengucapkan selamat kepada Partai Amanat Nas... http://bit.ly/1C9qCDW  Antara News,1
Selamat Tahun Baru #Imlek 2015 bagi yang merayakan.. #GongXiFaCai ... @DPR_RI ?,1
"Bersinarlah! ke tempat yang lebih baik , aku tak percaya kau pergi begitu cepat :')",1
"Seperti sekarang, jiwaku seakan telah pergi dari ragaku. Merindumu adalah caraku untuk bertahan.  #TentangRindu ",1
Bila kena marah dengan mak ayah pastu depa jerit suruh turun makan malam. ,1
"Wah, Berat Badan Afgan Turun 19 Kilogram: Beberapa bulan tidak bertemu Afgan Syahreza (25), kami pangling. Dia... http://tinyurl.com/kftjjgw ",1
"Untukmu yang ngalamin gimana indahnya pake HP jadul, Yuk sejenak bernostalgia! http://buff.ly/1DDcjbj  ",1
"Di antara 4 pulpen legendaris ini, nomor 4 yang paling jadi idola anak sekolah http://mlsbgt.de/1C6Cpml  ",1
Keren pnmpilan nya tdi mlm di @latenights_ttv semua nya @mrsayudewi @RaffiAhmadLagi @WunguRahayu @Haryotalijiwo @mbah_mijan @KiRaksaManggala,1
Mau kirim paket tp males keluar rumah atau kantor? Jangan khawatir hubungi KIKI MARS CARGO 0811455123 http://goo.gl/agKjUB ,1
"#Lounge Kesal dikatain miskin, orang ini beli mobil mahal pake uang RECEH LOGAM http://dlvr.it/8kY06l  #Assadiqulhaq",1
#TahukahKamu Dengan prosesor QuadCore berarti HP kamu bakal berfungsi lebih lancar & ngga lemot saat pindah aplikasi ,1
"Kalau kau pandai masak, mengemas rumah, basuh baju, uruskan rumah, pekerjaan okay. Kau Tak perlu kan perempuan pun nak buat semua tu.",1
Nabi Dawud memilik kemampuan untuk melunakkan besi hanya dengan tangannya tanpa harus menempa dgn api kemudian di buat menjadi baju zirah,1
Makasi nisburrr... Selesai outing dapet mainan baru di kantor ??? (with Nisbur and Yepe) [pic] ? https://path.com/p/104ED ,1
Keunikan Sekolah di Korea http://bit.ly/1Ew4V0m  #HotThread,1
"Twitter buka kantor cabang di Indonesia, apa alasannya? Ini penjelasannya via http://ngi.cc/n45c ",1
Yuhuiiii rejeki anak soleha...ada mobil bmw nangkring cantik di depan pintu rumah.... #PhotoGrid? http://instagram.com/p/zWsP5XFeLB/ ,1
Kamu yang aku tunggu yan? ? Kamu Yang Kutunggu (with Afgan) by Rossa (with Ryan) ? https://path.com/p/22AYUW ,1
"demi body kayak Syahrini, yakaaaaannn... ??? (at Alun Alun Engku Putri) [pic] ? https://path.com/p/4jyiHF ",1
RT @VIVAlife_: Panggilan Sayang Raffi Ahmad untuk Nagita http://dlvr.it/8lnS6k  ,1
"Mau pergi? Silahkan.. :) Asal lo bisa jaga diri dan gak bakal nyesel,karna udah nyia-nyiain orang yg bener2 sayang sama lo :)",1
"satpamnya ramah dan sigap, wifinya kenceng, selain snack airy set ada tambahan coklat silverqueen. tp receptionisnya ga ramah, payah banget kayak keteteran gitu, kerjanya super manual, dan penampilannya kayak emak-emak habis beberes rumah seharian",1
Cara Atur Pola Makan Bagi Ibu Menyusui Agar Cepat Turun Berat Badan http://tinyurl.com/qbbptuz  ,1
"Malam mingguan romantis di kantor ?? ? Calcutta (Taxi, Taxi, Taxi) by Dr Bombay (at Bank Mandiri Kanwil XII) ? https://path.com/p/w23YO ",1
Dapatkan diskon Rp 20ribu untuk makan di KFC! http://ow.ly/JFcR4 ,1
"Syahrini Suka Makan Pisang Epe: ""Makassar itu rumah kedua saya, di sini makananya saya kenal? http://goo.gl/fb/Rhynnc ",1
Syahrini Kagumi Desa Singaraja - http://Tempo.co  http://goo.gl/fb/bheXcl  #singaraja #bali,1
Burung-burung gagak memberi 'hadiah' kepada bocah yang kerap memberi mereka makan. http://bbc.in/1LH6Ak3  ,1
Tips Memberi Makan Kucing yang Tepat http://bitly.com/1Dtd3wY ,1
[Nasional] Diskon - Berenergi dan Santai Dengan Alat Pemijat New Sunmas 2 in 1 Hanya Rp... http://gpon.co/3mg5r  ,1
ciee yang masak samasama haa @bangbily @raffiahmadlagi romantis jg yaa abg ke aa haa @realsyahnazs,1
PDIP Pede Tanpa Efek Jokowi di Pilkada Serentak http://bit.ly/19PXNk5  @PintarPolitik,1
"Minta diciein bgt ini mah. Cie RT @SuaraGolkar: Langkah PRO RAKYAT GOLKAR di Pemerintahan Jokowi-JK sampai saat ini. """,1
Dompet Dhuafa Sulsel Berbagi Perlengkapan Sekolah http://www.dompetdhuafa.org/post/detail/749/dompet-dhuafa-sulsel-berbagi-perlengkapan-sekolah ? ,1
"Link pose [150223]Pose - Jelang Empat Bulanan, Raffi Ahmad Boyong Keluarga Umroh - http://www.dailymotion.com/video/x2hxepg_150223-pose-jelang-empat-bulanan-raffi-ahmad-boyong-keluarga-umroh_news ?",1
"hebatlah Sahrini mah,, RW @VIVA_log Tas Hermes Rp1,5 Miliar Dpakai Belanja Sayur oleh Syahrini http://dlvr.it/8fs9jm  ",1
Favorite bgttt!! ???? ? Untukmu Aku Bertahan by Afgan ? https://path.com/p/1AfTdM ,1
Relawan Adakan Program Sekolah Ceria Untuk Korban Banjir - NET5: http://youtu.be/kuvWlKDWIA4  via @YouTube,1
Ya semoga tgl 28 ke ui ga ada halangan + ketemu teman .....  *Hanya teman*? ? Tergila-Gila by Raffi Ahmad ? https://path.com/p/15k4b9 ,1
Orang cenderung makan lebih sedikit makan ketika mereka makan menggunakan piring berwarna biru.,1
"RT @BeasiswaS1: http://beasiswaindo.com/5239  Beasiswa Penuh, SPP & BPP Pokok STMT Trisakti, mau? :) ~0223",1
"Krn kini, ku tlah jatuh cintaaaaaa ? Pesan Cinta by Afgan (at @themakassarcity) ? https://path.com/p/2poDEb ",1
"Maf br ksh ulasan coz br buka airy lg... Tuk kamarnya asli nyaman bangt. hanya mgkn lemari perlu rajin d bersihkan agar tdk berdebu. Dan tuk yg d luar ruangan,smoga bs lbh rapih agar ga klihatan sangat brantakan d stiap lantainya.... Yg menyambut sangat ramah..pertahankan perfomance nya yaachh...good luck!! Thank you.... :)",1
Kerjaan kantor itu kerjain di kantor aja. Kalo kerjain di rumah harusnya dapet uang lembur juga. Okesip.,1
repath - foto bareng syahrini surabaya ???? (with Poppy) [pic] ? https://path.com/p/3ZVOVz ,1
Demi deh malam mingguan ditemenin sama konser afgan juga udah puas akumah. Udah lebih dari cukup.? [pic] ? https://path.com/p/1IrHaW ,1
"Siapa tak suka kan pergi tempat macam ni dengan cinta hati ? """,1
"nyaman, bersih, wangi tapi sayang fasilitas seperti remot tv dan saklar lampu kamarnya tidak bisa di gunakan , mohon bisa di perbaiki lagi yaa agar lebih memuaskan pelanggan good deh airyroom",1
Makasih ya atas saran temen2 ttg sumbang baju! Tuhan memberkati.,1
RT @EkoTamba: Hari ini pergi dan pulang kantor ditebengin mas @DAlexandro. Makasih masdon. Sampai ketemu besok. #CeritaNebeng,1
"Enak kan jadi resellernya Amadeus.. Udah pun dpt baju hrates, dpt duit pun! Rejekinya si Jojol. =)))))",1
"Kalo lagi dirumah. Lebih enak tiduran, mainin hp, dgrn lagu & nonton tv. Dan kalo udh bete bgt dirumah, lebih memilih tidur. :)",1
"Tempatnya nyaman, bersih walaupun lemari nya sedikit bau tp over all is ok",1
"Tahukah Anda, membiasakan duduk tegak setelah makan adalah langkah yang dianjurkan untuk menghindari sakit maag.",1
"Aku sadar diri kok.. Aku emang bukan siapa-siapa kamu! Tapi aku bakal ""slalu"" ada buat kamu di saat dia pergi ninggalin kamu. :)",1
"Makan sedikit cokelat setiap hari tdk hanya utk menetralkan kalori, tetapi juga dpt melangsingkan tubuh. [Penelitian di Univ. of California]",1
"Selamat Cutkak dapat voucher makan GRATIS dari @one4chocolatte #5thiloveaceh ^_^ ""@arinaanira: Lava cake""",1
"nyaman, pelayanan baik, bersih. hanya saja ada beberapa fasilitas yg kurang terawat spt kotak snack yg rusak. selebihnya perfect, ingin kesana lagi. ",1
"? dan satu langkah lainnya akan ditulis sebagai satu kebajikan untuknya, baik ketika pergi maupun pulangnya.? (HR. Ahmad)",1
"kamar nya bersih, pelayan nya juga baik, akses nya gampang. kamar  mandi nya oke, cuma air panas nya mati, so lumayan lah. ",1
[Nasional] Diskon - Lindungi Gadget Anda Dengan Waterproof Pouch For Gadget Hanya Rp... http://gpon.co/ixnhv  ,1
AC tidak dingin dan pintu kamar mandi bocor but overall nice esp.  makanannya. dekat dari tempat makan di luar hotel dan supermarket,1
"sangat emejing menginap di airy Sutoyo hotel dewarna,udah murah tempat juga nyaman buat istirahat,apalagi breakfastnya juga nikmat ga asal2an dengan harga murah kualitas tidak murahan.tp yg perlu diperbaiki cuman kebersihan kamar kurang bersih klo ngepel,overall rekomen bgt",1
"Sosok Syahrini bisa dibilang menjadi salah satu penyanyi paling laris di Indonesia. Tak heran, Syahrini pun ha... http://bit.ly/1vQNUXR ",1
Suka makan durian? Wajib ikut festival durian di Semarang! http://ow.ly/JFu87 ,1
"Syahrini harus rela berpanas-panasan selama proses pembuatan video musik terbarunya, Seperti? http://goo.gl/fb/IPCknU ",1
"Terimakasih kunjungannya pak ARB dan pengurus Golkar lainnya,  maaf rombongannya sampe ada yg nggak? http://instagram.com/p/zVAuLrKCQL/ ",1
PDIP Dukung Jokowi Hentikan Pengiriman PRT ke Luar Negeri http://republika.co.id/r/nkela1 ,1
"Buat apalah susah cari kesana kesini, sudah di depan mata.? ? Kamulah Takdirku by Raffi Ahmad & Nagita Slavina ? https://path.com/p/z13ax ",1
Jangan sesali apa yg pergi. Jgn tangisi apa yg sudah tiada. Tetapi bangkitlah dan bina kembali apa yg telah hilang dan pergi.,1
"Ini nihhh TIM J!! Kompak abiss pas latihan konser semua pake baju yg sama!! Makasih ya ! Design mancaap!! ? """,1
"Syahrini pake perhiasan seharga 5M, keren yaaak :3 #sepertiItuh #sesuatu",1
Amber f(x) Menikmati Makan Malam Bersama Sang Ayah dan Berbagi Arti Musik Baginya #koreanindo http://wp.me/peB2r-10Nv ,1
"RT @VIVA_log: Diusir dari Sekolah, Pria Ini Kini Miliki Rp220 Trilliun http://dlvr.it/8kmNtq  ",1
Makan siang sebelum jam 3 sore dapat membantu Anda menurunkan berat badan dibandingkan dengan makan siang setelah lewat jam 3.,1
buat apalah susah cari kesana kesini? ? Kamulah Takdirku by Raffi Ahmad & Nagita Slavina (w/ afni & Alvira) ? https://path.com/p/25AgPK ,1
"Tahukah Anda, di Jepang ada lowongan pekerjaan sbg Tamu Pernikahan Palsu, selain mendapat gaji sbesar Rp. 1,6 juta/hari jg dpt makan gratis.",1
Komunitas motor ini dukung rute aman selamat sekolah di Bantaeng - Berita Bulukumba http://goo.gl/fb/rldnTi  #Bantaeng,1
Nyanyi ah *cintaa..ku bukanlah cinta biasaaa ayeyyeyeye .. ?? gutnite -*- ? Bukan Cinta Biasa by Afgan ? https://path.com/p/2OgLGy ,1
Hingga kau sadari sesungguhnya yang kau punya hanya aku tempatmu kembali.. ? Sadis by Afgan ? https://path.com/p/1xBSTE ,1
belum Afdol klo belum nonton Afgan #UdahAhBosenPostingAfganMulu #NamanyaJugaUsaha #Bismillah? [pic] ? https://path.com/p/3Cxzrf ,1
#Golkar #ARB Lion Air klaim finansial maskapai masih stabil http://bit.ly/1vRPzMG ,1
[Nasional] Diskon - Perindah Ruanganmu Dengan 3D Wall Clock Hanya Rp 175.000 http://gpon.co/udtxn  ,1
"Aminnn 100x RT @RealMesha_17: ya Allah kabulkan & Aamiini smua Doa Harapan @Lady6igi thd suaminya @RaffiAhmadLagi #janjisuciRANS""",1
"Sy menginap 4 N,  jatah snack dan perlengkapan mandi (sabun dll)  hanya di berikan saat hari pertama C in. Utkbkebersihan & sarapan ok",1
"dekat dg jatimpark 2, kamar bersih cuma pada saat datang guest house sedang di renovasi jd banyak debu. saat itu saya bawa 2 bayi. jd keluar hotel hanya untuk ke jatimpark saja",1
bumiill @Lady6igi make up tipis makin cute :3 duh @RaffiAhmadLagi istrimu menarik hati ,1
Poros Muda Golkar Nilai Jokowi Bisa Kendalikan Situasi Saat Ini - BeritaSatu http://bit.ly/1LpRD7z ,1
"Kehebohan Rakyat Saudi Dapat Bonus dari Raja, Beli Mobil Sampai Nikah Lagi http://bit.ly/1w9JU4B ",1
Tolong sampaikan pesan ini padanya agar dia tahu bahwa kini aku jatuh cinta??? ? Pesan Cinta by Afgan (w/ Shofa) ? https://path.com/p/1f5hVz ,1
"setelah sebulan doyan, baru tau judulnya ? ? Demi Kamu dan Aku (feat. Afgan) by Sherina ? https://path.com/p/yOiaH ",1
"perlu ditambah pengharum di lemarinya. overall kamarnya bersih banger, nyaman, fasilitas lengkap, ac dingin.  kalau bisa sediakan line telepon untuk pemesanan taksi, karena letaknya cukup jauh dari jalan raya. ",1
"Ternyata, kamu yang kutunggu???? ? Kamu Yang Ku Tunggu (with Afgan) by Rossa ? https://path.com/p/34O4Iv ",1
Makasih ya ? ? Terima Kasih Cinta by Afgan ? https://path.com/p/1Xs4Rc ,1
"now is our day ree, happy 21day yaaa loveyoumaxxx?? ? Kamulah Takdirku by Raffi Ahmad & Nagita Slavina (w/ Ree) ? https://path.com/p/3gq98e ",1
Yg bikin males kemana2 hari ini Konser Dari Hati AFGAN :* (with Yodie at Yodieandliya's Castle) ? https://path.com/p/1E4W4E ,1
"Wih keren ?? -joo""@XXXArianaG: @Wgl_yadongrp malah penah liat yang gapake baju di acara concert""",1
"Overall baik murah pelayanan prima semua fasilitas lengkap sesuai yang ditawarkan pada saat reservasi... namun, salah satu kamar dr pesanan saya yang ACnya panas. untungnya pihak hotel bersedia mindahkan kamar ke yg lebih baik... NICE airy !!!",1
